geneset,go_id,gene
Intracellular Membrane-Bounded Organelle,GO:0043231,TEKT2
Intracellular Membrane-Bounded Organelle,GO:0043231,TBC1D14
Intracellular Membrane-Bounded Organelle,GO:0043231,TEKT3
Intracellular Membrane-Bounded Organelle,GO:0043231,TEKT4
Intracellular Membrane-Bounded Organelle,GO:0043231,TEKT5
Intracellular Membrane-Bounded Organelle,GO:0043231,SHOX
Intracellular Membrane-Bounded Organelle,GO:0043231,MORC2
Intracellular Membrane-Bounded Organelle,GO:0043231,MORC3
Intracellular Membrane-Bounded Organelle,GO:0043231,RUNX1T1
Intracellular Membrane-Bounded Organelle,GO:0043231,MORC1
Intracellular Membrane-Bounded Organelle,GO:0043231,SREBF1
Intracellular Membrane-Bounded Organelle,GO:0043231,TGIF2
Intracellular Membrane-Bounded Organelle,GO:0043231,SREBF2
Intracellular Membrane-Bounded Organelle,GO:0043231,POU3F1
Intracellular Membrane-Bounded Organelle,GO:0043231,BORA
Intracellular Membrane-Bounded Organelle,GO:0043231,RPP40
Intracellular Membrane-Bounded Organelle,GO:0043231,NABP1
Intracellular Membrane-Bounded Organelle,GO:0043231,NASP
Intracellular Membrane-Bounded Organelle,GO:0043231,POU3F3
Intracellular Membrane-Bounded Organelle,GO:0043231,MXD1
Intracellular Membrane-Bounded Organelle,GO:0043231,TCF7
Intracellular Membrane-Bounded Organelle,GO:0043231,GNAS
Intracellular Membrane-Bounded Organelle,GO:0043231,NABP2
Intracellular Membrane-Bounded Organelle,GO:0043231,UBIAD1
Intracellular Membrane-Bounded Organelle,GO:0043231,DDX6
Intracellular Membrane-Bounded Organelle,GO:0043231,DYRK4
Intracellular Membrane-Bounded Organelle,GO:0043231,DDX5
Intracellular Membrane-Bounded Organelle,GO:0043231,DYRK3
Intracellular Membrane-Bounded Organelle,GO:0043231,DDX4
Intracellular Membrane-Bounded Organelle,GO:0043231,DYRK2
Intracellular Membrane-Bounded Organelle,GO:0043231,PYROXD1
Intracellular Membrane-Bounded Organelle,GO:0043231,CACNA1A
Intracellular Membrane-Bounded Organelle,GO:0043231,DDX1
Intracellular Membrane-Bounded Organelle,GO:0043231,RPP30
Intracellular Membrane-Bounded Organelle,GO:0043231,ACTG1
Intracellular Membrane-Bounded Organelle,GO:0043231,DUX1
Intracellular Membrane-Bounded Organelle,GO:0043231,BHLHE22
Intracellular Membrane-Bounded Organelle,GO:0043231,DPY30
Intracellular Membrane-Bounded Organelle,GO:0043231,NAT14
Intracellular Membrane-Bounded Organelle,GO:0043231,BHLHE23
Intracellular Membrane-Bounded Organelle,GO:0043231,DUX3
Intracellular Membrane-Bounded Organelle,GO:0043231,SRP14
Intracellular Membrane-Bounded Organelle,GO:0043231,DUX4
Intracellular Membrane-Bounded Organelle,GO:0043231,TTF2
Intracellular Membrane-Bounded Organelle,GO:0043231,DUX5
Intracellular Membrane-Bounded Organelle,GO:0043231,TTF1
Intracellular Membrane-Bounded Organelle,GO:0043231,AMMECR1L
Intracellular Membrane-Bounded Organelle,GO:0043231,VCPIP1
Intracellular Membrane-Bounded Organelle,GO:0043231,EEF1B2
Intracellular Membrane-Bounded Organelle,GO:0043231,DUXA
Intracellular Membrane-Bounded Organelle,GO:0043231,DUXB
Intracellular Membrane-Bounded Organelle,GO:0043231,CHAMP1
Intracellular Membrane-Bounded Organelle,GO:0043231,MFAP3L
Intracellular Membrane-Bounded Organelle,GO:0043231,TTI1
Intracellular Membrane-Bounded Organelle,GO:0043231,CAV3
Intracellular Membrane-Bounded Organelle,GO:0043231,MYOCD
Intracellular Membrane-Bounded Organelle,GO:0043231,CYP4A11
Intracellular Membrane-Bounded Organelle,GO:0043231,GGH
Intracellular Membrane-Bounded Organelle,GO:0043231,MYOD1
Intracellular Membrane-Bounded Organelle,GO:0043231,IRAK4
Intracellular Membrane-Bounded Organelle,GO:0043231,EPN2
Intracellular Membrane-Bounded Organelle,GO:0043231,EPN3
Intracellular Membrane-Bounded Organelle,GO:0043231,TTI2
Intracellular Membrane-Bounded Organelle,GO:0043231,HOOK3
Intracellular Membrane-Bounded Organelle,GO:0043231,DPPA4
Intracellular Membrane-Bounded Organelle,GO:0043231,HOOK2
Intracellular Membrane-Bounded Organelle,GO:0043231,DPPA3
Intracellular Membrane-Bounded Organelle,GO:0043231,DPPA2
Intracellular Membrane-Bounded Organelle,GO:0043231,FAM72A
Intracellular Membrane-Bounded Organelle,GO:0043231,CARM1
Intracellular Membrane-Bounded Organelle,GO:0043231,FBP1
Intracellular Membrane-Bounded Organelle,GO:0043231,FAM72D
Intracellular Membrane-Bounded Organelle,GO:0043231,FAM72C
Intracellular Membrane-Bounded Organelle,GO:0043231,FAM72B
Intracellular Membrane-Bounded Organelle,GO:0043231,CABIN1
Intracellular Membrane-Bounded Organelle,GO:0043231,HP1BP3
Intracellular Membrane-Bounded Organelle,GO:0043231,RAP1GDS1
Intracellular Membrane-Bounded Organelle,GO:0043231,TENT4A
Intracellular Membrane-Bounded Organelle,GO:0043231,ADAR
Intracellular Membrane-Bounded Organelle,GO:0043231,IRAK2
Intracellular Membrane-Bounded Organelle,GO:0043231,IRAK3
Intracellular Membrane-Bounded Organelle,GO:0043231,MKNK1
Intracellular Membrane-Bounded Organelle,GO:0043231,MKNK2
Intracellular Membrane-Bounded Organelle,GO:0043231,IRAK1
Intracellular Membrane-Bounded Organelle,GO:0043231,TMEM208
Intracellular Membrane-Bounded Organelle,GO:0043231,MAGEA12
Intracellular Membrane-Bounded Organelle,GO:0043231,MAGEA11
Intracellular Membrane-Bounded Organelle,GO:0043231,DACT1
Intracellular Membrane-Bounded Organelle,GO:0043231,MAGEA10
Intracellular Membrane-Bounded Organelle,GO:0043231,ATF7IP
Intracellular Membrane-Bounded Organelle,GO:0043231,CDK11B
Intracellular Membrane-Bounded Organelle,GO:0043231,CDK11A
Intracellular Membrane-Bounded Organelle,GO:0043231,EYA1
Intracellular Membrane-Bounded Organelle,GO:0043231,MUC5B
Intracellular Membrane-Bounded Organelle,GO:0043231,EYA2
Intracellular Membrane-Bounded Organelle,GO:0043231,EYA3
Intracellular Membrane-Bounded Organelle,GO:0043231,EYA4
Intracellular Membrane-Bounded Organelle,GO:0043231,ZNF804B
Intracellular Membrane-Bounded Organelle,GO:0043231,ZNF804A
Intracellular Membrane-Bounded Organelle,GO:0043231,SSRP1
Intracellular Membrane-Bounded Organelle,GO:0043231,UFM1
Intracellular Membrane-Bounded Organelle,GO:0043231,REST
Intracellular Membrane-Bounded Organelle,GO:0043231,SETBP1
Intracellular Membrane-Bounded Organelle,GO:0043231,TCIM
Intracellular Membrane-Bounded Organelle,GO:0043231,ALS2
Intracellular Membrane-Bounded Organelle,GO:0043231,CRY2
Intracellular Membrane-Bounded Organelle,GO:0043231,CRY1
Intracellular Membrane-Bounded Organelle,GO:0043231,GNB1L
Intracellular Membrane-Bounded Organelle,GO:0043231,ACKR3
Intracellular Membrane-Bounded Organelle,GO:0043231,ACKR2
Intracellular Membrane-Bounded Organelle,GO:0043231,TRIB2
Intracellular Membrane-Bounded Organelle,GO:0043231,NRDE2
Intracellular Membrane-Bounded Organelle,GO:0043231,RSPH1
Intracellular Membrane-Bounded Organelle,GO:0043231,TRIB3
Intracellular Membrane-Bounded Organelle,GO:0043231,OTUB2
Intracellular Membrane-Bounded Organelle,GO:0043231,TRIB1
Intracellular Membrane-Bounded Organelle,GO:0043231,RERG
Intracellular Membrane-Bounded Organelle,GO:0043231,RERE
Intracellular Membrane-Bounded Organelle,GO:0043231,LDB2
Intracellular Membrane-Bounded Organelle,GO:0043231,CYP4A22
Intracellular Membrane-Bounded Organelle,GO:0043231,NR3C2
Intracellular Membrane-Bounded Organelle,GO:0043231,NR3C1
Intracellular Membrane-Bounded Organelle,GO:0043231,RND1
Intracellular Membrane-Bounded Organelle,GO:0043231,ADD1
Intracellular Membrane-Bounded Organelle,GO:0043231,UFL1
Intracellular Membrane-Bounded Organelle,GO:0043231,TRA2A
Intracellular Membrane-Bounded Organelle,GO:0043231,TRA2B
Intracellular Membrane-Bounded Organelle,GO:0043231,GET1
Intracellular Membrane-Bounded Organelle,GO:0043231,AP1S1
Intracellular Membrane-Bounded Organelle,GO:0043231,GTPBP3
Intracellular Membrane-Bounded Organelle,GO:0043231,ATG12
Intracellular Membrane-Bounded Organelle,GO:0043231,GTPBP4
Intracellular Membrane-Bounded Organelle,GO:0043231,HNRNPM
Intracellular Membrane-Bounded Organelle,GO:0043231,HNRNPK
Intracellular Membrane-Bounded Organelle,GO:0043231,POLR3A
Intracellular Membrane-Bounded Organelle,GO:0043231,HNRNPL
Intracellular Membrane-Bounded Organelle,GO:0043231,POLR3G
Intracellular Membrane-Bounded Organelle,GO:0043231,ADPRS
Intracellular Membrane-Bounded Organelle,GO:0043231,HNRNPF
Intracellular Membrane-Bounded Organelle,GO:0043231,POLR3H
Intracellular Membrane-Bounded Organelle,GO:0043231,CEP85
Intracellular Membrane-Bounded Organelle,GO:0043231,HNRNPC
Intracellular Membrane-Bounded Organelle,GO:0043231,HNRNPD
Intracellular Membrane-Bounded Organelle,GO:0043231,RHNO1
Intracellular Membrane-Bounded Organelle,GO:0043231,SPANXA1
Intracellular Membrane-Bounded Organelle,GO:0043231,DAND5
Intracellular Membrane-Bounded Organelle,GO:0043231,SPANXA2
Intracellular Membrane-Bounded Organelle,GO:0043231,ANKLE1
Intracellular Membrane-Bounded Organelle,GO:0043231,ZNF398
Intracellular Membrane-Bounded Organelle,GO:0043231,RNF2
Intracellular Membrane-Bounded Organelle,GO:0043231,ZNF397
Intracellular Membrane-Bounded Organelle,GO:0043231,ZNF396
Intracellular Membrane-Bounded Organelle,GO:0043231,ZNF395
Intracellular Membrane-Bounded Organelle,GO:0043231,SGMS1
Intracellular Membrane-Bounded Organelle,GO:0043231,PDXDC1
Intracellular Membrane-Bounded Organelle,GO:0043231,ZNF391
Intracellular Membrane-Bounded Organelle,GO:0043231,GPATCH3
Intracellular Membrane-Bounded Organelle,GO:0043231,HNRNPU
Intracellular Membrane-Bounded Organelle,GO:0043231,GPATCH2
Intracellular Membrane-Bounded Organelle,GO:0043231,NAIF1
Intracellular Membrane-Bounded Organelle,GO:0043231,ADARB1
Intracellular Membrane-Bounded Organelle,GO:0043231,RNF7
Intracellular Membrane-Bounded Organelle,GO:0043231,ARPC4-TTLL3
Intracellular Membrane-Bounded Organelle,GO:0043231,RNF8
Intracellular Membrane-Bounded Organelle,GO:0043231,ASCL2
Intracellular Membrane-Bounded Organelle,GO:0043231,HNRNPR
Intracellular Membrane-Bounded Organelle,GO:0043231,RNF6
Intracellular Membrane-Bounded Organelle,GO:0043231,RPS4Y1
Intracellular Membrane-Bounded Organelle,GO:0043231,ASCL1
Intracellular Membrane-Bounded Organelle,GO:0043231,GPATCH8
Intracellular Membrane-Bounded Organelle,GO:0043231,RNF4
Intracellular Membrane-Bounded Organelle,GO:0043231,SCAF8
Intracellular Membrane-Bounded Organelle,GO:0043231,NTHL1
Intracellular Membrane-Bounded Organelle,GO:0043231,GPATCH1
Intracellular Membrane-Bounded Organelle,GO:0043231,MXI1
Intracellular Membrane-Bounded Organelle,GO:0043231,CSPP1
Intracellular Membrane-Bounded Organelle,GO:0043231,NHEJ1
Intracellular Membrane-Bounded Organelle,GO:0043231,MT1HL1
Intracellular Membrane-Bounded Organelle,GO:0043231,PHC1
Intracellular Membrane-Bounded Organelle,GO:0043231,NAA50
Intracellular Membrane-Bounded Organelle,GO:0043231,PHC3
Intracellular Membrane-Bounded Organelle,GO:0043231,PHC2
Intracellular Membrane-Bounded Organelle,GO:0043231,ZNF384
Intracellular Membrane-Bounded Organelle,GO:0043231,NR1D1
Intracellular Membrane-Bounded Organelle,GO:0043231,NR1D2
Intracellular Membrane-Bounded Organelle,GO:0043231,TERF1
Intracellular Membrane-Bounded Organelle,GO:0043231,TERF2
Intracellular Membrane-Bounded Organelle,GO:0043231,EHD2
Intracellular Membrane-Bounded Organelle,GO:0043231,FOSL2
Intracellular Membrane-Bounded Organelle,GO:0043231,SQLE
Intracellular Membrane-Bounded Organelle,GO:0043231,EHD3
Intracellular Membrane-Bounded Organelle,GO:0043231,FOSL1
Intracellular Membrane-Bounded Organelle,GO:0043231,EHD4
Intracellular Membrane-Bounded Organelle,GO:0043231,ZNF37A
Intracellular Membrane-Bounded Organelle,GO:0043231,ATG2B
Intracellular Membrane-Bounded Organelle,GO:0043231,PPT2
Intracellular Membrane-Bounded Organelle,GO:0043231,SNAI2
Intracellular Membrane-Bounded Organelle,GO:0043231,ITPA
Intracellular Membrane-Bounded Organelle,GO:0043231,PPT1
Intracellular Membrane-Bounded Organelle,GO:0043231,MMS19
Intracellular Membrane-Bounded Organelle,GO:0043231,SNAI1
Intracellular Membrane-Bounded Organelle,GO:0043231,NAA40
Intracellular Membrane-Bounded Organelle,GO:0043231,PHB2
Intracellular Membrane-Bounded Organelle,GO:0043231,PHB1
Intracellular Membrane-Bounded Organelle,GO:0043231,CTBP2
Intracellular Membrane-Bounded Organelle,GO:0043231,CTBP1
Intracellular Membrane-Bounded Organelle,GO:0043231,XPA
Intracellular Membrane-Bounded Organelle,GO:0043231,PHAX
Intracellular Membrane-Bounded Organelle,GO:0043231,XPC
Intracellular Membrane-Bounded Organelle,GO:0043231,ANAPC11
Intracellular Membrane-Bounded Organelle,GO:0043231,LRPAP1
Intracellular Membrane-Bounded Organelle,GO:0043231,NYNRIN
Intracellular Membrane-Bounded Organelle,GO:0043231,ALX4
Intracellular Membrane-Bounded Organelle,GO:0043231,AP1S3
Intracellular Membrane-Bounded Organelle,GO:0043231,HMOX1
Intracellular Membrane-Bounded Organelle,GO:0043231,MCMBP
Intracellular Membrane-Bounded Organelle,GO:0043231,AP1S2
Intracellular Membrane-Bounded Organelle,GO:0043231,MYO18A
Intracellular Membrane-Bounded Organelle,GO:0043231,ALX1
Intracellular Membrane-Bounded Organelle,GO:0043231,ZNF367
Intracellular Membrane-Bounded Organelle,GO:0043231,BARD1
Intracellular Membrane-Bounded Organelle,GO:0043231,CDK5RAP3
Intracellular Membrane-Bounded Organelle,GO:0043231,CMKLR2
Intracellular Membrane-Bounded Organelle,GO:0043231,ZNF366
Intracellular Membrane-Bounded Organelle,GO:0043231,CSNK1A1
Intracellular Membrane-Bounded Organelle,GO:0043231,SEC16B
Intracellular Membrane-Bounded Organelle,GO:0043231,NFATC4
Intracellular Membrane-Bounded Organelle,GO:0043231,NFATC3
Intracellular Membrane-Bounded Organelle,GO:0043231,GNL1
Intracellular Membrane-Bounded Organelle,GO:0043231,NFATC2
Intracellular Membrane-Bounded Organelle,GO:0043231,NFATC1
Intracellular Membrane-Bounded Organelle,GO:0043231,GNL3
Intracellular Membrane-Bounded Organelle,GO:0043231,TUBB2A
Intracellular Membrane-Bounded Organelle,GO:0043231,GNL2
Intracellular Membrane-Bounded Organelle,GO:0043231,TAF6L
Intracellular Membrane-Bounded Organelle,GO:0043231,ZEB1
Intracellular Membrane-Bounded Organelle,GO:0043231,KAT2B
Intracellular Membrane-Bounded Organelle,GO:0043231,NCOR1
Intracellular Membrane-Bounded Organelle,GO:0043231,KAT2A
Intracellular Membrane-Bounded Organelle,GO:0043231,NCOR2
Intracellular Membrane-Bounded Organelle,GO:0043231,TUBB2B
Intracellular Membrane-Bounded Organelle,GO:0043231,ZEB2
Intracellular Membrane-Bounded Organelle,GO:0043231,ADI1
Intracellular Membrane-Bounded Organelle,GO:0043231,HEATR5B
Intracellular Membrane-Bounded Organelle,GO:0043231,PLEKHM1
Intracellular Membrane-Bounded Organelle,GO:0043231,CEP43
Intracellular Membrane-Bounded Organelle,GO:0043231,KLKB1
Intracellular Membrane-Bounded Organelle,GO:0043231,ARPC1A
Intracellular Membrane-Bounded Organelle,GO:0043231,GMEB1
Intracellular Membrane-Bounded Organelle,GO:0043231,MESP2
Intracellular Membrane-Bounded Organelle,GO:0043231,GMEB2
Intracellular Membrane-Bounded Organelle,GO:0043231,NR1I2
Intracellular Membrane-Bounded Organelle,GO:0043231,YTHDC1
Intracellular Membrane-Bounded Organelle,GO:0043231,ZNF350
Intracellular Membrane-Bounded Organelle,GO:0043231,MESP1
Intracellular Membrane-Bounded Organelle,GO:0043231,NR1I3
Intracellular Membrane-Bounded Organelle,GO:0043231,RBM8A
Intracellular Membrane-Bounded Organelle,GO:0043231,PEA15
Intracellular Membrane-Bounded Organelle,GO:0043231,LDHD
Intracellular Membrane-Bounded Organelle,GO:0043231,LDHC
Intracellular Membrane-Bounded Organelle,GO:0043231,TAF5L
Intracellular Membrane-Bounded Organelle,GO:0043231,CATIP
Intracellular Membrane-Bounded Organelle,GO:0043231,LDHA
Intracellular Membrane-Bounded Organelle,GO:0043231,TIMP3
Intracellular Membrane-Bounded Organelle,GO:0043231,PBK
Intracellular Membrane-Bounded Organelle,GO:0043231,JARID2
Intracellular Membrane-Bounded Organelle,GO:0043231,AP1M1
Intracellular Membrane-Bounded Organelle,GO:0043231,TEAD1
Intracellular Membrane-Bounded Organelle,GO:0043231,ZNF347
Intracellular Membrane-Bounded Organelle,GO:0043231,TEAD2
Intracellular Membrane-Bounded Organelle,GO:0043231,ZNF346
Intracellular Membrane-Bounded Organelle,GO:0043231,ADIG
Intracellular Membrane-Bounded Organelle,GO:0043231,ZNF345
Intracellular Membrane-Bounded Organelle,GO:0043231,AP1M2
Intracellular Membrane-Bounded Organelle,GO:0043231,CEP57
Intracellular Membrane-Bounded Organelle,GO:0043231,KAT14
Intracellular Membrane-Bounded Organelle,GO:0043231,TEAD4
Intracellular Membrane-Bounded Organelle,GO:0043231,ZNF343
Intracellular Membrane-Bounded Organelle,GO:0043231,YTHDF2
Intracellular Membrane-Bounded Organelle,GO:0043231,ZNF341
Intracellular Membrane-Bounded Organelle,GO:0043231,MGMT
Intracellular Membrane-Bounded Organelle,GO:0043231,MAP1S
Intracellular Membrane-Bounded Organelle,GO:0043231,NR1H3
Intracellular Membrane-Bounded Organelle,GO:0043231,NR1H2
Intracellular Membrane-Bounded Organelle,GO:0043231,NR1H4
Intracellular Membrane-Bounded Organelle,GO:0043231,SCAF1
Intracellular Membrane-Bounded Organelle,GO:0043231,DHRS2
Intracellular Membrane-Bounded Organelle,GO:0043231,TUBB4B
Intracellular Membrane-Bounded Organelle,GO:0043231,DHRS4
Intracellular Membrane-Bounded Organelle,GO:0043231,TUBB4A
Intracellular Membrane-Bounded Organelle,GO:0043231,SCAF4
Intracellular Membrane-Bounded Organelle,GO:0043231,ZNF33B
Intracellular Membrane-Bounded Organelle,GO:0043231,ZNF33A
Intracellular Membrane-Bounded Organelle,GO:0043231,DHRS9
Intracellular Membrane-Bounded Organelle,GO:0043231,UBE2V1
Intracellular Membrane-Bounded Organelle,GO:0043231,CACTIN
Intracellular Membrane-Bounded Organelle,GO:0043231,UBE2V2
Intracellular Membrane-Bounded Organelle,GO:0043231,ZNF337
Intracellular Membrane-Bounded Organelle,GO:0043231,ZNF335
Intracellular Membrane-Bounded Organelle,GO:0043231,ZNF334
Intracellular Membrane-Bounded Organelle,GO:0043231,GCHFR
Intracellular Membrane-Bounded Organelle,GO:0043231,ZNF333
Intracellular Membrane-Bounded Organelle,GO:0043231,PHF3
Intracellular Membrane-Bounded Organelle,GO:0043231,PHF6
Intracellular Membrane-Bounded Organelle,GO:0043231,ZNF330
Intracellular Membrane-Bounded Organelle,GO:0043231,PHF2
Intracellular Membrane-Bounded Organelle,GO:0043231,PHF1
Intracellular Membrane-Bounded Organelle,GO:0043231,PHF8
Intracellular Membrane-Bounded Organelle,GO:0043231,PHF7
Intracellular Membrane-Bounded Organelle,GO:0043231,PHEX
Intracellular Membrane-Bounded Organelle,GO:0043231,AIFM2
Intracellular Membrane-Bounded Organelle,GO:0043231,AIFM3
Intracellular Membrane-Bounded Organelle,GO:0043231,TP53TG5
Intracellular Membrane-Bounded Organelle,GO:0043231,TCTN3
Intracellular Membrane-Bounded Organelle,GO:0043231,AIFM1
Intracellular Membrane-Bounded Organelle,GO:0043231,GSC
Intracellular Membrane-Bounded Organelle,GO:0043231,ZNF329
Intracellular Membrane-Bounded Organelle,GO:0043231,TMEM38B
Intracellular Membrane-Bounded Organelle,GO:0043231,ZNF326
Intracellular Membrane-Bounded Organelle,GO:0043231,ZNF324
Intracellular Membrane-Bounded Organelle,GO:0043231,RBPMS2
Intracellular Membrane-Bounded Organelle,GO:0043231,GOLGA8T
Intracellular Membrane-Bounded Organelle,GO:0043231,GSN
Intracellular Membrane-Bounded Organelle,GO:0043231,TLE5
Intracellular Membrane-Bounded Organelle,GO:0043231,GOLGA8S
Intracellular Membrane-Bounded Organelle,GO:0043231,PPIL1
Intracellular Membrane-Bounded Organelle,GO:0043231,TLE4
Intracellular Membrane-Bounded Organelle,GO:0043231,ZNF320
Intracellular Membrane-Bounded Organelle,GO:0043231,PPIL2
Intracellular Membrane-Bounded Organelle,GO:0043231,RARS1
Intracellular Membrane-Bounded Organelle,GO:0043231,TLE3
Intracellular Membrane-Bounded Organelle,GO:0043231,RAB2A
Intracellular Membrane-Bounded Organelle,GO:0043231,SUPT16H
Intracellular Membrane-Bounded Organelle,GO:0043231,TLE2
Intracellular Membrane-Bounded Organelle,GO:0043231,TLE1
Intracellular Membrane-Bounded Organelle,GO:0043231,YIPF3
Intracellular Membrane-Bounded Organelle,GO:0043231,YIPF4
Intracellular Membrane-Bounded Organelle,GO:0043231,YIPF5
Intracellular Membrane-Bounded Organelle,GO:0043231,GOLGA8K
Intracellular Membrane-Bounded Organelle,GO:0043231,SPICE1
Intracellular Membrane-Bounded Organelle,GO:0043231,VRK1
Intracellular Membrane-Bounded Organelle,GO:0043231,GOLGA8N
Intracellular Membrane-Bounded Organelle,GO:0043231,VRK2
Intracellular Membrane-Bounded Organelle,GO:0043231,GOLGA8M
Intracellular Membrane-Bounded Organelle,GO:0043231,VRK3
Intracellular Membrane-Bounded Organelle,GO:0043231,ILF2
Intracellular Membrane-Bounded Organelle,GO:0043231,GOLGA8O
Intracellular Membrane-Bounded Organelle,GO:0043231,ILF3
Intracellular Membrane-Bounded Organelle,GO:0043231,RAB30
Intracellular Membrane-Bounded Organelle,GO:0043231,BUB1B-PAK6
Intracellular Membrane-Bounded Organelle,GO:0043231,GOLGA8R
Intracellular Membrane-Bounded Organelle,GO:0043231,HIC2
Intracellular Membrane-Bounded Organelle,GO:0043231,TLE7
Intracellular Membrane-Bounded Organelle,GO:0043231,DEF6
Intracellular Membrane-Bounded Organelle,GO:0043231,GOLGA8Q
Intracellular Membrane-Bounded Organelle,GO:0043231,HIC1
Intracellular Membrane-Bounded Organelle,GO:0043231,TLE6
Intracellular Membrane-Bounded Organelle,GO:0043231,SNRPA
Intracellular Membrane-Bounded Organelle,GO:0043231,RAB31
Intracellular Membrane-Bounded Organelle,GO:0043231,GOLGA8H
Intracellular Membrane-Bounded Organelle,GO:0043231,DMWD
Intracellular Membrane-Bounded Organelle,GO:0043231,GOLGA8J
Intracellular Membrane-Bounded Organelle,GO:0043231,KAT6B
Intracellular Membrane-Bounded Organelle,GO:0043231,KAT6A
Intracellular Membrane-Bounded Organelle,GO:0043231,ZNF319
Intracellular Membrane-Bounded Organelle,GO:0043231,ZNF317
Intracellular Membrane-Bounded Organelle,GO:0043231,SNRNP27
Intracellular Membrane-Bounded Organelle,GO:0043231,SNRPF
Intracellular Membrane-Bounded Organelle,GO:0043231,STAMBP
Intracellular Membrane-Bounded Organelle,GO:0043231,ZNF316
Intracellular Membrane-Bounded Organelle,GO:0043231,PHIP
Intracellular Membrane-Bounded Organelle,GO:0043231,SNRPG
Intracellular Membrane-Bounded Organelle,GO:0043231,PPIL4
Intracellular Membrane-Bounded Organelle,GO:0043231,SNRNP25
Intracellular Membrane-Bounded Organelle,GO:0043231,SNRPE
Intracellular Membrane-Bounded Organelle,GO:0043231,ADCY10
Intracellular Membrane-Bounded Organelle,GO:0043231,GOLGA8B
Intracellular Membrane-Bounded Organelle,GO:0043231,SNRPB
Intracellular Membrane-Bounded Organelle,GO:0043231,GOLGA8A
Intracellular Membrane-Bounded Organelle,GO:0043231,SNRPC
Intracellular Membrane-Bounded Organelle,GO:0043231,ZNF311
Intracellular Membrane-Bounded Organelle,GO:0043231,CSF2
Intracellular Membrane-Bounded Organelle,GO:0043231,RNMT
Intracellular Membrane-Bounded Organelle,GO:0043231,LOC102724652
Intracellular Membrane-Bounded Organelle,GO:0043231,VIRMA
Intracellular Membrane-Bounded Organelle,GO:0043231,HMGN5
Intracellular Membrane-Bounded Organelle,GO:0043231,RAB20
Intracellular Membrane-Bounded Organelle,GO:0043231,CLCC1
Intracellular Membrane-Bounded Organelle,GO:0043231,LAMP2
Intracellular Membrane-Bounded Organelle,GO:0043231,NSD1
Intracellular Membrane-Bounded Organelle,GO:0043231,NSD2
Intracellular Membrane-Bounded Organelle,GO:0043231,LAMP3
Intracellular Membrane-Bounded Organelle,GO:0043231,NSD3
Intracellular Membrane-Bounded Organelle,GO:0043231,ASCC3
Intracellular Membrane-Bounded Organelle,GO:0043231,SLC39A9
Intracellular Membrane-Bounded Organelle,GO:0043231,RAB29
Intracellular Membrane-Bounded Organelle,GO:0043231,ZNF304
Intracellular Membrane-Bounded Organelle,GO:0043231,HMGN3
Intracellular Membrane-Bounded Organelle,GO:0043231,HMGN4
Intracellular Membrane-Bounded Organelle,GO:0043231,TXNL4A
Intracellular Membrane-Bounded Organelle,GO:0043231,ZNF302
Intracellular Membrane-Bounded Organelle,GO:0043231,HMGN1
Intracellular Membrane-Bounded Organelle,GO:0043231,LDLR
Intracellular Membrane-Bounded Organelle,GO:0043231,HMGN2
Intracellular Membrane-Bounded Organelle,GO:0043231,ZNF300
Intracellular Membrane-Bounded Organelle,GO:0043231,EIF2B5
Intracellular Membrane-Bounded Organelle,GO:0043231,SERF1A
Intracellular Membrane-Bounded Organelle,GO:0043231,TRAPPC2
Intracellular Membrane-Bounded Organelle,GO:0043231,PRP4K
Intracellular Membrane-Bounded Organelle,GO:0043231,NSG1
Intracellular Membrane-Bounded Organelle,GO:0043231,EZHIP
Intracellular Membrane-Bounded Organelle,GO:0043231,GOLGA6B
Intracellular Membrane-Bounded Organelle,GO:0043231,GOLGA6A
Intracellular Membrane-Bounded Organelle,GO:0043231,GOLGA6D
Intracellular Membrane-Bounded Organelle,GO:0043231,TFDP1
Intracellular Membrane-Bounded Organelle,GO:0043231,GOLGA6C
Intracellular Membrane-Bounded Organelle,GO:0043231,TFDP2
Intracellular Membrane-Bounded Organelle,GO:0043231,REEP6
Intracellular Membrane-Bounded Organelle,GO:0043231,TFDP3
Intracellular Membrane-Bounded Organelle,GO:0043231,ADNP
Intracellular Membrane-Bounded Organelle,GO:0043231,PGR
Intracellular Membrane-Bounded Organelle,GO:0043231,RAB5A
Intracellular Membrane-Bounded Organelle,GO:0043231,RAB5B
Intracellular Membrane-Bounded Organelle,GO:0043231,BRSK1
Intracellular Membrane-Bounded Organelle,GO:0043231,DIDO1
Intracellular Membrane-Bounded Organelle,GO:0043231,SYAP1
Intracellular Membrane-Bounded Organelle,GO:0043231,HID1
Intracellular Membrane-Bounded Organelle,GO:0043231,BOLA2B
Intracellular Membrane-Bounded Organelle,GO:0043231,MAGEL2
Intracellular Membrane-Bounded Organelle,GO:0043231,RAB41
Intracellular Membrane-Bounded Organelle,GO:0043231,TM7SF2
Intracellular Membrane-Bounded Organelle,GO:0043231,SALL1
Intracellular Membrane-Bounded Organelle,GO:0043231,SALL2
Intracellular Membrane-Bounded Organelle,GO:0043231,SALL3
Intracellular Membrane-Bounded Organelle,GO:0043231,MPC2
Intracellular Membrane-Bounded Organelle,GO:0043231,SALL4
Intracellular Membrane-Bounded Organelle,GO:0043231,PAPOLG
Intracellular Membrane-Bounded Organelle,GO:0043231,PAPOLB
