geneset,go_id,gene
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF10
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,NR2F1
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF12
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,KLF15
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,NR2F6
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF14
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,KLF16
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,KLF17
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,PBX2
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF16
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,KLF18
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,PBX1
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF17
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZFAT
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,CCDC169-SOHLH2
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,NANOG
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ATF6
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ATF7
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ATF4
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF257
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ATF5
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF256
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF497
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF254
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF496
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,SPI1
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF253
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZBTB8A
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,AIRE
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF251
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF250
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF492
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF491
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF490
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,NR2E1
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,GATA6
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,GATA5
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,NR2E3
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF23
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,GATA4
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF24
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,GATA3
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF25
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,GATA2
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,GATA1
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,RBPJ
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF28
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,SPIB
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,NKX3-1
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,HESX1
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZBTB7C
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF248
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZBTB7B
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,NKX3-2
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF487
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF486
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF485
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,JUN
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF483
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF480
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,MYOG
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF32
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF34
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF35
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,BHLHE40
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF30
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,BHLHE41
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF239
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF479
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF236
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,MIXL1
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF232
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ELOF1
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,TFCP2L1
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF471
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF470
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF44
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,LITAF
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,AREG
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,CTCF
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,HOXC13
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,HOXC11
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,HOXC10
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,MYNN
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,FOXS1
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,MECOM
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF467
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,MEF2B
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,MEF2A
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF221
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,MEF2D
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,MEF2C
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,PPARA
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF461
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,STAT1
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF460
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,GSX1
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,STAT2
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,STAT3
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,STAT4
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,FOS
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF57
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,POU5F1
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,HEYL
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,POU5F2
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF219
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,PPARG
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF217
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,GZF1
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF215
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF699
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,PPARD
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF213
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF697
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF212
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF454
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF696
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF211
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF695
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF692
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF691
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF66
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF69
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,FOXQ1
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,HEY2
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,NKRF
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,HEY1
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,PLAGL1
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,NKX1-2
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF449
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,NKX1-1
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF205
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF689
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF446
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF202
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF444
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF443
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF442
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF684
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF441
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF683
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF440
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF682
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF681
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,PRRX2
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF680
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,PRRX1
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZBTB14
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZBTB17
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZBTB16
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZBTB11
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZBTB10
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,TBR1
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZBTB12
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,MYT1
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,FOXP4
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,FOXP3
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,FOXP2
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,FOXP1
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,SKI
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,TFCP2
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,WT1
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,DMTF1
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF439
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF679
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF436
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF678
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF677
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF676
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,SLC25A37
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF433
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF675
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF674
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF431
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF430
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF671
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,RBPJL
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF670
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZBTB26
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZBTB25
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZBTB22
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,FOXO6
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZBTB24
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,FOXO4
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,NPAS1
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,FOXO3
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,NPAS2
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,NPAS3
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZBTB20
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,FOXO1
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,NPAS4
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,YY2
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,YY1
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,GBX1
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,GBX2
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,RUVBL2
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF429
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF669
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,PITX1
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF426
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF425
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF667
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,PITX3
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,PITX2
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF423
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF665
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF664
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF420
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF662
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,MYPOP
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF660
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,RFXANK
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,VEZF1
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZFP69B
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,NFKB1
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,NFKB2
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,MAF
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,MLXIPL
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF419
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF418
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF417
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF416
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF415
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,RNASEH2A
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF655
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF410
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF892
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,MAX
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF891
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF512B
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,MAZ
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,CREM
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,RORB
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,RORC
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,FOXM1
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,GLIS1
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,RORA
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,GLIS2
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,GLIS3
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZKSCAN8
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZKSCAN7
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF649
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZKSCAN4
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF648
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZKSCAN3
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF404
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF646
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF888
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZKSCAN5
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF644
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZKSCAN2
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZKSCAN1
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF641
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF883
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,CTCFL
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,EMX1
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,EMX2
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,SLC2A4RG
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF880
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,PEG3
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,CDC5L
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,FOXL3
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,FOXL2
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,FOXL1
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,SP3
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,SP2
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,SP5
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF639
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,SP4
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,SP7
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF879
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,SP6
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF878
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,SP9
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,SP8
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,TOP1
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF875
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,NFE2L1
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,NFE2L2
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,NFE2L3
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ZNF630
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,DLX1
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,DLX2
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,DLX3
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,DLX4
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,DLX5
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ONECUT3
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,DLX6
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ONECUT1
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,ONECUT2
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,FOXK2
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding,GO:0000977,NRF1
